id,publishedAt,channelId,title,channelTitle,tags,duration,dimension,definition,caption,licensedContent,contentRating,projection,viewCount,likeCount,favoriteCount,commentCount
XFKbMZtNCaU,2023-11-03T07:00:18Z,UCgwkOh8CRaZITUPmF8VMb7A,Squid Game Clackers Level Max 5 Times Challenge Miss T Nick and Tani Winning Sqcry Teacher #shorts,Scary Short TV,"['Scary Teacher 3D', 'scary teacher game', 'game prank', 'funny', 'animation', 'scary teacher 3d game', 'ice scream', 'prank', 'scary teacher 3d troll', 'funny animation', 'cartoon', '3d', 'animated', 'shows', 'short films', 'funny animations', 'squid game', 'scary games', 'animation fans', 'education', 'school', 'cgi', 'classic cartoons', 'cgi movies', 'cgi cartoons', 'comedy', 'stories', 'random', 'memes', 'Movie', 'best', 'learning', 'video games', 'characters', 'rainbow', 'roblox', 'minecraft', 'toons', 'game toons', 'family', 'shorts', 'scary teacher shorts', 'shorts video']",PT55S,2d,hd,false,True,{},rectangular,45282377,811820,0,106
G15zc-DLtyM,2023-11-05T04:30:12Z,UC5COGWmYWCPZrsy0THJp4Ng,[NHẠC CHẾ] -  Đại Tỷ Yến Phần 5 | Tuna Lee,Tuna Lee,"['Tuna Lee', 'TunaLee', 'Yến Tun', 'Yen Tun', 'Chụy Yến', 'Chuy Yen', 'nhạc chế', 'parody', 'tuna lee nhạc chế', 'đại tỷ yến', 'đại tỷ', 'học đường', 'chị đại', 'học sinh', 'nhạc chế học sinh', 'đại tỷ yến phần 5', 'phần 5', 'đại tỷ yến p5']",PT8M29S,2d,hd,false,True,{},rectangular,3569284,18094,0,1382
80pYAG6XEhY,2023-11-03T12:00:08Z,UCe2WErsiKt-qb22nElJC-6Q,Gái xinh bị tình nhân dạy cho bài học nhớ đời #shorts #canhgiac,Cảnh Giác,,PT54S,2d,hd,false,True,{},rectangular,1870841,9538,0,59
3flSLaSM4DQ,2023-11-04T10:00:03Z,UCMzFGyigts0zrVWJgxG_2CA,"Ra đường anh là cá mập, về nhà anh cũng là cá mập nhưng là cá Baby Shark đú đù đu #fansiefamily",Fansie Family,"['fansie', 'fansie family', 'fansie channel', 'fansie tiktok', 'tiktok fansie family', 'tiktok', 'tik tok', 'shorts', 'nguyễn minh phương', 'minh phương fansie', 'fansie family vlog', 'family vlog', 'vlog', 'vlog gia đình', 'tiktok dance', 'tiktok dances 2023', 'tiktok 2023', 'trend tiktok 2023', 'hot tiktok', 'hot mom tiktok', 'couple', 'funny couple', 'tiktok couple', 'nhảy tiktok', 'blackpink', 'lisa']",PT58S,2d,hd,false,True,{},rectangular,3041437,72247,0,88
NrPbD56_vjA,2023-11-11T14:55:09Z,UCpnQwjzvDm1MOMtZV2zkVpA,DCG vs VCF | ONE vs BRU | VCF vs TDT | BRU vs KG - VÒNG TUYỂN CHỌN AIC 2023 | NGÀY 3 (11/11),Liên Quân Mobile eSports-Garena,"['garena liên quân', 'liên quân mobile', 'liên quân', 'arena of valor', 'đấu trường danh vọng', 'garena liên quân mobile', 'aov', 'aov vn', 'garena', '#TuPhuongDaiChien #TPĐC2023 #GiaiDauCongDong #AoV #LienQuanMobile #Esports #TheThao', 'Tứ Phương Đại Chiến', 'TPĐC', 'aic', 'aic 2023', 'worlds', 'worlds 2023', 'vcs', 'vcs lmht', 'lmht', 'team flash', 'bru', 'buriram united', 'esports', 't1', 't1 vs jdg', 'jdg', 'faker', 'xb', 'xuân bách', 'fl xb', 'flash', 'judas', 'tdt esports', 'tdt']",PT7H36M51S,2d,hd,false,False,{},rectangular,866107,4773,0,103
BW5_7bs27mA,2023-11-09T05:00:05Z,UC_STX9XSCdObBUtY-65dw6A,Sự Thật Về Ông Lão Nghiện Coca 😲 - TikTok Kiến Không Ngủ #Shorts,KIẾN KHÔNG NGỦ OFFICIAL,"['kiến', 'kiến không ngủ', 'kien khong ngu', 'kiến không ngủ tiktok', 'tiktok kiến không ngủ', 'tiktok', 'tik tok', 'kiến tiktok', 'kienkhongngu', 'giải trí', 'hài hước', 'tấu hài', 'hài tiktok', 'hài ngắn tiktok', 'tấu hài tiktok', 'tiktok giải trí', 'tiktok hài hước', 'comedy', 'tiktok comedy', 'beatvn', 'beat', 'oppa huy idol', 'anh ba phai tv', 'tony tv', 'shorts', 'tiktok shorts', 'youtube shorts', 'khoa học', 'giải thích khoa học', 'tiktok khoa học', 'sự thật', 'fun facts', 'tiktok sự thật', 'sự thật tiktok']",PT56S,2d,hd,false,True,{},rectangular,1212232,31168,0,278
uvtfzcPPo-I,2023-11-03T10:00:14Z,UCYFMCOJKeaqJxlFpvzBk1ig,24h Casting Ăn Chơi Cắm Trại Cùng Thành Viên Nữ Mới,Lâm TV,"['lâm tv', 'lam tv', 'lâmtv', 'lamtv', 'lâm vlog', 'lamvlog', 'lam vlog', 'cắm trại 24h', '24h cắm trại', '24h Cắm Trại', '24h Casting Ăn Chơi Cắm Trại Cùng Thành Viên Nữ Mới', '24h Casting', '24h Casting Cùng Thành Viên Nữ Mới', '24h Casting Cùng Thành Viên Nữ', '24h Casting Cùng Thành Viên Mới', 'Casting Thành Viên Mới', 'Cắm Trại Cùng Thành Viên Nữ', 'Thành Viên Nữ', 'Thành Viên Mới', 'Cắm Trại Cùng Thành Viên Mới', '24h Cắm Trại Cùng Thành Viên Mới', '24h']",PT1H18M43S,2d,hd,false,True,{},rectangular,2938202,60304,0,10389
965Lv2AwODM,2023-11-05T12:35:27Z,UC4TqyXMCW0c08N7aRfqxq9A,"Cục Vợ ơi, lấy anh nha!- Bài hát đón cô dâu Puka ở lễ cưới biển của chú rể Gin Tuấn Kiệt [Official]",Gin Tuấn Kiệt,"['Gin Tuấn Kiệt', 'GinPu', 'GinPuWedding', 'Cục vợ ơi lấy anh nha!', 'gin tuấn kiệt và puka', 'gin tuấn kiệt mv', 'puka gin tuấn kiệt', 'cục vợ ơi lấy anh nha', 'đám cưới puka', 'đám cưới gin và pu', 'đám cưới gin tuấn kiệt', 'gin tuấn kiệt hát', 'gin tuấn kiệt puka', 'mv mới', 'mv gin tuấn kiệt puka', 'mv đám cưới', 'đám cưới puka gin tuấn kiệt', 'gin tuan kiet', 'cục vợ ơi lấy anh nha gin tuấn kiệt']",PT5M18S,2d,hd,false,True,{},rectangular,1932725,36596,0,2393
MH4-qMeE074,2023-11-04T13:00:12Z,UCLJhGM46sgvfUpwXalN-tKg,NGƯỜI ƠI ĐỪNG BỎ QUÊ (ST: SƠN HẠ) - HỒ VĂN CƯỜNG | OFFICIAL 4K MUSIC VIDEO,HỒ VĂN CƯỜNG Official,"['Người Ơi Đừng Bỏ Quê', 'người ơi đừng bỏ về hồ văn cường', 'hồ văn cường', 'ho van cuong', 'hồ văn cường official', 'người ơi đừng bỏ quê official mv', 'người ơi đừng bỏ quê official music video', 'người ơi đừng bỏ quê hồ văn cường mv', 'hồ văn cường người ơi đừng bỏ quê', 'hồ văn cường người ơi đừng bỏ quê karaoke', 'hồ văn cường karaoke', 'hồ văn cường nhạc miền tây', 'official mv', 'official music video', 'hồ văn cường official mv', 'hồ văn cường mv mới nhất', 'hồ văn cường mới nhất']",PT5M50S,2d,hd,false,True,{},rectangular,1563944,21688,0,59628
AXoOrkcTz2A,2023-11-05T07:45:00Z,UCyNhkbys1EjIeRukSM79p0g,"Mẹ hun Chill, mẹ hết thương bé Tín Nguyễn rồi #shorts #tinnguyen #betinnguyen  #dienvientinnguyen",Tín Nguyễn Official,"['Tín Nguyễn Official', 'tiktokertinnguyen', 'tín nguyễn', 'tiktoker tín nguyễn', 'diễn viên tín nguyễn', '#tinnguyen', 'tín nguyễn official', 'tín nguyễn comedy', 'clip hài tín nguyễn', 'tin_nguyen_9', 'dien vien tin nguyen', 'tin nguyen', 'Mẹ hun Chill', 'mẹ hết thương bé Tín Nguyễn rồi #shorts #tinnguyen #betinnguyen', 'mẹ hết thương bé Tín Nguyễn', 'bé tín nguyễn', 'bé tín', 'bé tín nguyễn và mẹ', 'be tin nguyen', 'triễn chill', 'bé tín nguyễn và triễn chill', 'shorts', 'tín nguyễn shorts', 'bé tín nguyễn shorts']",PT59S,2d,hd,false,True,{},rectangular,1835576,27307,0,84
birOo-STkWE,2023-10-30T10:00:33Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Mình Đứng 12 Tiếng Dằn Mặt Bà Hàng Xóm Mỹ - Ngày Halloween 🎃👻 #nhabebap,Nhã Bé Bắp,"['nhã bé bắp', 'nha be bap', 'rubik bmt', 'rubikbmt', 'nhã bé bắp và anh thông', 'nhã bé bắp và anh họ', 'bạn trai nhã bé bắp', 'NHÃ BÉ BẮP', 'Nhã Bé Bắp', 'nhã bé bắp đi du học', 'du học mỹ', 'rubik', 'chơi rubik', 'hot tiktok', 'tiktoker', 'tik tok', 'hiha', 'tiktok', 'nhà bé bắp', 'bé bắp', 'có mẹ là người việt nam', 'mẹ', 'series về mẹ', 'nhã', 'bé', 'bắp', 'nhã bé bắp anh thông', 'thông rubik', 'nha be bap va anh thong', 'thong rubik', 'thong rubik bmt', 'nhã bé bắp qua mỹ', 'mẹ là người việt', 'sốc văn hóa', 'cuộc sống ở mỹ', 'sốc văn hóa mỹ']",PT1M,2d,hd,false,True,{},rectangular,6042265,144398,0,421
f2uI7oyhHDQ,2023-10-30T12:33:49Z,UC7E8Pnn_Dt9SVpVsE7LDnfw,Khi Bạn Nghèo Nhưng Vẫn Muốn Lấp Đầy Tủ Lạnh Kiểu #shorts || Yến Nồi Cơm Điện,Yến Nồi Cơm Điện,"['khi bạn nghèo nhưng vẫn muốn lấp đầy tủ lạnh kiểu yến nồi cơm điện', 'khi tui coi phim tình cảm ướt át cùng crush kiểu yến nồi cơm điện', 'trò chơi con mực phiên bản trên mạng và thực tế', 'khi bạn muốn tỏ tình nhưng lại xem phim quá 180 phút kiểu yến nồi cơm điện', 'ASMR 2 thử thách 1 ngày lấp đầy tủ lạnh quá là mlem yến nồi cơm điện', 'shorts', 'short', 'yến nồi cơm điện', 'lập nguyên x yến nồi cơm điện', 'yen noi com dien', 'yến thích review', 'lập nguyên', 'yen thich review', 'lap nguyen x yen noi com dien']",PT27S,2d,hd,false,True,{},rectangular,5060344,109680,0,266
WejXfLIIxlM,2023-11-03T14:00:09Z,UC2Lgi2uPsOcCVF3imz7l2mg,"Ca Sĩ Mặt Nạ Mùa 2 - Tập 13: Loạt bài hát mới trình làng, Ong Bây Bi kết hợp Erik lấy trọn nước mắt",Vie GIẢITRÍ,"['vie giai tri', 'giai tri tv', 'vie channel', 'htv2', 'the masked singer vietnam', 'the masked singer việt nam', 'the masked singer', 'mask singer', 'king of mask singer vietnam', 'ca sĩ mặt nạ', 'vocalist', 'vocal', 'ballad', 'the masked singer mùa 2', 'ca sĩ mặt nạ mùa 2', 'mascot', 'mascot ca sĩ mặt nạ', 'trấn thành', 'tóc tiên', 'bích phương', 'ngô kiến huy', 'ca sĩ mặt nạ mùa 2 tập 13', 'tập 13 ca sĩ mặt nạ', 'the masked singer tập 13', 'ca sĩ mặt nạ tập', 'ca sĩ mặt nạ full', 'the masked singer vietnam mùa 2', 'thùy chi', 'erik']",PT2H59M7S,2d,hd,true,True,{},rectangular,3381525,14730,0,4436
AAGD01NPxoY,2023-11-05T11:25:00Z,UCuYBJCZsGBgngbhH_byWggQ,Thử thách ăn uống theo yêu cầu icon - Tùng Mlem Official #food #foodchallenge #tiktok #shorts,Tùng Mlem Official,"['tùng mlem official', 'tung mlem official', 'tùng mlem', 'tung mlem', 'tùng mlem ăn theo icon', 'tùng mlem official ăn theo icon', 'tùng mlem official làm theo tiktok', 'tiktok tùng mlem', 'ăn theo icon', 'ăn theo icon tiktok', 'thử thách ăn theo icon', 'ăn uống theo icon', 'thử thách ăn uống theo icon', 'ăn theo yêu cầu', 'ăn uống theo yêu cầu', 'thử thách ăn theo yêu cầu', 'thử thách ăn uống', 'thử thách ăn uống theo yêu cầu', 'ăn theo yêu cầu icon', 'ăn uống theo yêu cầu icon', 'asmr', 'eating sound', 'eating asmr']",PT57S,2d,hd,false,True,{},rectangular,1663343,39657,0,891
dg_1mFFMDrY,2023-11-05T11:06:14Z,UCir4cu2u6q8vK7hOBNjpGEg,Đú trend quá dễ với team Huy Khang #tkh0112 #shorts,Huy Khang,"['huy khang', 'huy khang tiktok', 'huy khang giang hồ', 'tkh0112', 'tkh 0112', 'trần khang huy', 'video shorts', 'shorts tiktok', 'tiktok việt nam', 'huy khang và người yêu', 'tiktok huy khang', 'video short', 'shorts hài hước', 'đại ca khu huyện mới', 'giang hồ khu chợ cũ', 'giang hồ khu chợ mới', 'giang hồ tiktok', 'đại ca tiktok', 'giang hồ huy khang', 'người yêu huy khang', 'đu trend', 'team huy khang đu trend', 'quá dễ với team huy khang', 'huy khang cùng đồng bọn']",PT17S,2d,hd,false,True,{},rectangular,2971660,63838,0,517
Yzfsf870WE8,2023-11-15T04:44:39Z,UCfwQLe-WkFENDWo6w4OC1ug,Vai trò Cường “quắt” khi ông Lưu Bình Nhưỡng bị bắt | CafeLand,CAFELAND,"['cafeland', 'thị trường bất động sản', 'thi truong bat dong san', 'đầu tư bất động sản', 'dau tu bat dong san', 'bất động sản', 'bat dong san', 'bđs', 'bds', 'ông lưu bình nhưỡng', 'ông lưu bình nhưỡng bị bắt', 'bắt ông lưu bình nhưỡng', 'bắt tạm giam ông lưu bình nhưỡng', 'đại biểu quốc hội']",PT8M9S,2d,hd,false,True,{},rectangular,308209,2143,0,0
k8rvBrFY3kQ,2023-11-02T07:35:20Z,UC-B3lKAktiHyLwFv7TRq2xg,DỪNG LẠI Mày còn thiếu tao tiền mà con kia | Khiết Đan #shorts #khietdan #dienvienkhietdan #comedy,Khiết Đan,"['Khiết Đan', 'KhiếtĐan', 'khiếtđan', 'khiet dan', 'khietdan', 'KHIẾT ĐAN', 'KHIET DAN', 'comedy', 'hài hước', 'diễn viên khiết đan', 'Khiết Đan Comedy', 'tiktoker khiết đan', 'tiktok comedy', 'shorts', 'shorts khiết đan', 'khiết đan tiktok', '@dienvienkhietdan', 'DỪNG LẠI Mày còn thiếu tao tiền mà con kia | Khiết Đan #shorts #khietdan #dienvienkhietdan #comedy', 'khiết đan comedy', 'tiễn bạn ra nước ngoài', 'khiết đan đòi tiền gon pink', 'trend đuổi theo xe']",PT56S,2d,hd,false,True,{},rectangular,3574315,66094,0,427
iOfH4M8bUkA,2023-11-01T11:23:29Z,UCsYABc3KrwbYb3GHOqJ6wPA,Map lớn có Mắt Lòi lo💀 #garenafreefire #freefire,White Toxic,"['free fire', 'game free fire', 'free fire max', 'tik tok ff', 'highlight free fire', 'highlight free fire tử chiến', 'ff', 'free fire highlight', 'highlight ff', 'ff highlight', 'highlight free fire one shot', 'highlight map lớn', 'highlight tử chiến', 'leo rank ff', 'leo rank free fire', 'hành trình leo rank thách đấu free fire', 'white toxic', 'white toxic free fire', 'top 1 free fire']",PT43S,2d,hd,false,True,{},rectangular,2120892,176625,0,223
ChEGeoFMX3w,2023-10-26T14:00:09Z,UCaJS_wpJbjS-bMQQff2gf2g,Thử coi  Em Gái Sợ Con Gì #shorts #thèmbòsát,Thèm Bò Sát,"['thèm bò sát', 'thế giới động vật', 'them bo sat', 'thèm bò sát nuôi rắn', 'thèm bò sát rắn', 'thế giới bò sát', 'loài bò sát', 'bò sát khổng lồ', 'bò sát', 'loài lưỡng cư', 'cách nuôi rắn', 'cách nuôi bò sát', 'cách làm chuồng nuôi bò sát', 'nuôi bò sát']",PT56S,2d,hd,false,True,{},rectangular,8187130,186956,0,1390
o1KlL4j5O-w,2023-10-28T14:45:11Z,UCh_zF2FsiCflCPgYDudtcqg,CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 1: CHỊ ĐẸP “CƯỠI GIÓ” TỚI ĐÂY!,YEAH1 SHOW,"['yeah1 show', 'chị đẹp 2023', 'yeah1 show chị đẹp 2023', 'chi dep 2023', 'chị đẹp đạp gió rẽ sóng', 'chị đẹp đạp gió', 'đạp gió 2023', 'đạp gió rẽ sóng', 'đạp gió rẽ sóng 2023', 'đạp gió rẽ sóng bản việt', 'chị đẹp đạp gió rẽ sóng 2023', 'chị đẹp', 'bình minh đầy nắng', 'gió lên rồi sóng lên rồi', 'tập 1 chị đẹp', 'chị đẹp tập 1', 'Chị Đẹp Đạp Gió Rẽ Sóng Tập 1', 'chị đẹp đạp gió rẽ sóng tập 1', 'tập 1 chị đẹp đạp gió rẽ sóng', 'diệu nhi', 'lan ngọc', 'lệ quyên', 'mỹ linh', 'hồng nhung', 'huyền baby', 'diệp lâm anh']",PT2H12M20S,2d,hd,false,True,{},rectangular,5042760,55119,0,10017
8-xSqozlj84,2023-11-08T22:37:48Z,UC4LvrpNXujjbGOS4RDvr41g,"HIGHLIGHTS: COPENHAGEN - MAN UNITED | THẺ ĐỎ TAI HẠI, KỊCH BẢN KHÔNG TƯỞNG ĐẾN PHÚT CUỐI | UCL 23/24",FPT Bóng Đá,"['FPT Bóng Đá', 'fpt bong da', 'uefa champions league', 'uefa europa league', 'uefa europa conference league', 'uefa', 'champions league', 'europa league', 'europa conference league', 'champions league 23/24', 'europa league 22/23', 'conference league 23/24', 'highlights champions league', 'highlights europa league', 'highlights europa conference league', 'C1', 'C2', 'C3', 'MAN UNITED']",PT13M15S,2d,hd,false,True,{},rectangular,2297005,19112,0,4048
M334HwfF3_s,2023-11-03T10:00:17Z,UCuSkK03h80AhO4IkvaSWdow,#exlittlebeans bully me! #funnycats #funnyvideo,exlittlebeans,"['Cat', 'Pets', 'Funny Daily', 'Cooking', 'KungFu', 'Chef Cat', 'Super kitty', 'Super Kitty', 'KungFun', 'キャッツ', 'ファニー', 'ペット', 'Kucing', 'Lucu', 'Кошка', 'Смешные', 'con mèo', 'buồn cười', 'thú cưng', 'แมว', 'ตลก', 'สัตว์เลี้ยง', 'exlittlebeans']",PT48S,2d,hd,false,True,{},rectangular,22956112,434416,0,743
aUHEGY0e8TU,2023-10-29T04:15:41Z,UCRR3vpGoVKF3q_vZI7mCfjQ,The GiRL survives on the island #camping #survival #bushcraft #outdoors #coffee,Marusya Outdoors,"['#camping', '#survival', '#bushcraft', '#outdoors']",PT27S,2d,hd,false,True,{},rectangular,179511064,3722013,0,14151
G1JLbxSp8Q8,2023-11-03T13:13:28Z,UC5wIXexTJS-sZp0ALjtkPkQ,SHORTS || PHẦN 1 : LẦN ĐẦU LÀM THỬ TRỨNG OMURICE NHẬT BẢN,Nguyên Hí Mắt To,"['nguyenhi', 'hin', 'hi.n', 'nguyen hi', 'review', 'xàm xàm', 'xamxam', 'trò chuyện', 'tìm hiểu', 'khám phá', 'có thể bạn chưa biết', 'chắc là bạn chưa biết', 'nấu ăn', 'nguyên hí mắt to', 'nguyehimatto', 'nguyen hi mat to', 'food', 'cook', 'cooking', 'hướng dẫn nấu ăn', 'tôi nghèo bạn cũng thế', 'tôi thử giàu bạn cũng thế', 'tôi nghịch bạn cũng thế', 'tôi bình thường bạn cũng thế', 'nguyên hí', 'nguyên hí review', 'đa nghề', 'đa nghề seri', 'thử làm mọi nghề', 'da nghe', 'da nghe seri', 'đa nghề nguyên hí', 'đồ ăn ngon', 'đồ ăn rẻ']",PT1M,2d,hd,false,True,{},rectangular,1591334,56061,0,398
4JHZ-pSzAGA,2023-11-04T03:04:56Z,UCAGikSCgqbeIXCvoXixWovQ,Tan Hoang - Cái Giá Quá Đắt Khi Campuchia Để Trung Quốc Vào Làm Đặc Khu Kinh Tế Gần Phú Quốc VN!,Khoa Pug,"['khoa pug', 'campuchia', 'sihanouville', 'đặc khu kinh tế', 'hải sản campuchia', 'seafood cambodia']",PT1H6M52S,2d,hd,false,True,{},rectangular,2306234,40888,0,4451
WS2ZbOZI-xI,2023-11-04T09:00:31Z,UCPQ_0hRIRH4uz3OORNyBo8Q,The price you pay when bullying others || الثمن الذي تدفعه عندما تتنمر على الآخرين #shorts,Small Family TV,"['shorts', '#shorts', 'trend tik tok', 'shorts video', 'tiktok', 'Crazy dance', 'trend tiktok', 'lt studio', 'lt', 'funny family', 'Funny Story', 'Funny Video', 'Small Family TV', 'The price you pay when bullying others', 'الثمن الذي تدفعه عندما تتنمر على الآخرين']",PT55S,2d,hd,false,True,{},rectangular,4154778,,0,38
-aTw-3XAQFc,2023-11-01T09:30:01Z,UCN0ZqGH6bK0Q4rfbRkhPA-A,từ Tay Trắng đôi bạn thân  trở thành Doanh nhân Tỷ Đô - Review phim Trò Chơi Nghìn Tỷ,Vua Phim Review,"['review phim', 'review phim hay', 'tóm tắt phim', 'phim hay', 'vua phim review', 'vua phim', 'tom tat phim', 'phim hay 2022', 'phim lẻ hay', 'phim bộ', 'phim lẻ', 'phim mới', 'reviewfilm', 'Review phim Trillion Game', 'phim Trillion Game', 'Review phim Trò Chơi Nghìn Tỷ', 'phim Trò Chơi Nghìn Tỷ']",PT35M29S,2d,hd,false,True,{},rectangular,3462550,20339,0,495
rjTWSeRYtKI,2023-10-26T04:45:09Z,UCwn96A46mCiH1caoMhWfyBQ,Chuyện phá tổ ong,Đỗ Đạt Official,"['đỗ đạt', 'do dat', 'đỗ tiến đạt', 'đỗ đạt official', 'tik tok', 'tiktok', 'đỗ đạt tiktok', 'do dat tiktok', 'tiktok đỗ đạt', 'đạt đỗ', 'hài', 'hài tiktok', 'tiktok hài', 'hài hước', 'tiktok hài hước', 'giải trí', 'tiktok giải trí', 'hài ngắn', 'phim hài', 'hài ngắn tiktok', 'phim hài tiktok', 'hài ngắn hay nhất', 'hài ngắn mới nhất', 'chuyện hài tik tok', 'hài tổng hợp', 'shorts', 'bất ổn', 'câu chuyện hài hước', 'chuyện phá tổ ong', 'phá tổ ong']",PT1M,2d,hd,false,True,{},rectangular,7357238,202065,0,626
IbmV8MzIXDo,2023-11-05T11:04:12Z,UChG2EWuXoW7Tgof35WjbsnQ,LNG vs T1 (BO5) | CKTG 2023 - TỨ KẾT 4,Vietnam Championship Series - LMHT,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",PT3H47M52S,2d,hd,false,True,{},rectangular,2182033,21351,0,494
xUNJd3bYSF4,2023-11-04T05:00:24Z,UCsuR30z1rzuX3pEu22sDMqA,Bất Lực Nhìn Con Gái Bị Đám Quý Tộc Làm Bậy Cha Già Van Xin Bao Công Đòi Lại Công Đạo | Vua Phim,Vua Phim,"['bao công', 'bao cong', 'phim bao công', 'dương gia tướng', 'tân bao thanh thiên', 'phim trung quốc', 'trien chieu', 'phim hay', 'phim moi', 'phim cổ trang', 'triển chiêu', 'phim kiếm hiệp hay', 'ngũ nghĩa', 'phim kiem hiep', 'phim mới', 'bao thanh thiên', 'phim kiếm hiệp', 'bao thanh thien', 'Bao chửng', 'vua phim', 'công tôn sách', 'phim trung quoc', 'phim', 'bao công hay nhất', 'bao công xử án', 'phim cổ trang trung quốc', 'phim bộ', 'bao công 1993', 'bất lực', 'con gái', 'quý tộc', 'làm bậy', 'cha già', 'van xin', 'phá án']",PT2H10M17S,2d,hd,false,True,{},rectangular,864245,2574,0,147
xg9c87B2WhI,2023-10-31T03:00:10Z,UCJS9YotMKGn4cnvA-SHATng,NGHIỆP BÁO ÁC NHÂN HỐI HẬN QUAY ĐẦU MUỘN MÀNG | PHIM VIỆT NAM 2023 | PHIM TÂM LÝ XÃ HỘI VIỆT NAM HAY,Phim Bộ Việt Nam,"['phim việt nam', 'phim viet nam', 'phim việt nam hay', 'phim việt nam hay nhất', 'phim việt nam hay nhất 2023', 'phim việt nam 2023', 'phim việt nam 2023 mới nhất', 'phim việt nam hay nhất mới nhất', 'phim việt nam mới nhất 2023', 'phim việt nam mới nhất', 'phim mới 2023', 'phim mới nhất 2023', 'phim mới hay nhất 2023', 'phim bộ việt nam', 'phim tâm lý xã hội việt nam', 'phim tâm lý xã hội việt nam hay nhất', 'phim kiếp chồng chung', 'nghiệp báo ác nhân', 'hối hận quay đầu', 'nghiệp báo muộn màng', 'phim hay', 'thvl']",PT2H3M15S,2d,hd,false,True,{},rectangular,1785484,23088,0,373
qS2aoQLg7zE,2023-10-30T07:15:11Z,UCrj5BGAhtWxDfqbza9T9hqA,عشرات الشبان يرشقون القوات الإسرائيلية بالحجارة في رام الله,AlHadath الحدث,"['أخبار الحدث', 'أردوغان', 'أميركا', 'أوكرانيا', 'إسرائيل', 'إيران', 'الأردن', 'الجزائر', 'الحدث', 'الحدث عاجل', 'الحوثي', 'الخرطوم', 'الرباط', 'السعودية', 'السودان', 'العراق', 'الكاظمي', 'المغرب', 'اليمن', 'بايدن', 'بغداد', 'تركيا', 'ترمب', 'تونس', 'حماس', 'دمشق', 'روسيا', 'سوريا', 'طهران', 'طوفان الأقصى', 'غزة', 'فلسطين', 'فيروس كورونا', 'قناة الحدث', 'كورونا', 'كييف', 'لقاح', 'لقاح كورونا', 'ليبيا', 'مصر', 'موسكو', 'ميليشيات إيران', 'ميليشيات الحوثي', 'واشنطن', 'حرب', 'اشتباكات', 'صواريخ غزة', 'القدس', 'عسقلان', 'مستوطنات', 'غلاف غزة', 'قطاع غزة', 'طوفان القدس', 'مستشفى المعمداني', 'مجزرة المعمداني']",PT32S,2d,hd,false,True,{},rectangular,75437585,1399462,0,42553
8NZFC9x9Vps,2023-11-10T15:59:54Z,UCKgALVAg70mbC4SwhkyhvRw,[VN] KNOCKOUT STAGE - DAY 1 | FFWS 2023,Huyền Thoại Sinh Tồn - Free Fire Esports,"['garena free fire', 'huyen thoai sinh ton ff', 'huyền thoại sinh tồn free fire', 'free fire', 'ff đấu giải', 'garena free fire việt nam', 'ff', 'huyền thoại sinh tồn', 'giải đấu free fire', 'ff dau giai', 'htst', 'free fire đấu giải', 'FFSI', 'FFSI 2023', 'free fire live', 'free fire giải đấu', 'free fire highlight', 'trailer ffsi', 'P Esports', 'vòng bảng ffsi', 'free fire video', 'free fire event', 'free Fire live', 'live ffsi', 'FFWS2023Bangkok', 'OwntheGlory', 'Ma Gaming', 'PE', 'WAG', 'GOW', 'PE NERO', 'WAG THEGHOST', 'GOWDQUANG', 'RIKAKI']",PT4H37M11S,2d,hd,false,False,{},rectangular,384399,6569,0,111
