id,publishedAt,dimension,channelId,title,tags,subscriberCount,viewCount,likeCount,commentCount,tags_count,title_count,trend
Tp8IfSnSR70,2022-01-11T04:45:14Z,PT1M,UCwn96A46mCiH1caoMhWfyBQ,Cách để trở thành thủ lĩnh trong đám bạn #Shorts,"['đỗ đạt', 'đỗ đạt tiktok', 'đỗ đạt official', 'hài', 'hài hước', 'giải trí', 'giải trí tổng hợp', 'hài tổng hợp', 'hài tik tok', 'đạt đỗ', 'đạt đỗ official', 'đỗ đạt official mẹ kế', 'Chiếc vòng bí ẩn', 'trượt tốt nghiệp', 'đạt đỗ tiktok', 'tik tok', 'tiktok', 'đỗ đạt mẹ kế độc ác', 'phim', 'phim ngắn', 'chiếc vòng bí ẩn', 'Cười mỏi miệng với thánh lầy Đỗ Đạt']",2310000,19330129,906238,1267,67,10,1
AfyIErWOe3s,2022-01-13T04:45:12Z,PT1M,UCwn96A46mCiH1caoMhWfyBQ,Sự khác biệt giữa mục tiêu tiền tết và sau tết #Shorts,"['đỗ đạt', 'đỗ đạt tiktok', 'đỗ đạt official', 'hài', 'hài hước', 'giải trí', 'giải trí tổng hợp', 'hài tổng hợp', 'hài tik tok', 'đạt đỗ', 'đạt đỗ official', 'đỗ đạt official mẹ kế', 'Chiếc vòng bí ẩn', 'trượt tốt nghiệp', 'đạt đỗ tiktok', 'tik tok', 'tiktok', 'đỗ đạt mẹ kế độc ác', 'phim', 'phim ngắn', 'chiếc vòng bí ẩn', 'Cười mỏi miệng với thánh lầy Đỗ Đạt']",2310000,18077074,1040647,1952,67,12,1
FQhl-OsldiY,2022-04-04T04:50:10Z,PT1M,UCwn96A46mCiH1caoMhWfyBQ,Câu chuyện cảm động những gì bạn nhìn chưa chắc đã thấy #Shorts,"['đỗ đạt', 'đỗ đạt tiktok', 'đỗ đạt official', 'hài', 'hài hước', 'giải trí', 'giải trí tổng hợp', 'hài tổng hợp', 'hài tik tok', 'đạt đỗ', 'đạt đỗ official', 'đỗ đạt official mẹ kế', 'Chiếc vòng bí ẩn', 'trượt tốt nghiệp', 'đạt đỗ tiktok', 'tik tok', 'phim', 'phim ngắn', 'Câu chuyện cảm động những gì bạn nhìn chưa chắc đã thấy']",2310000,17204710,588093,1361,60,13,1
9-cKD4nPDvw,2021-11-27T04:45:12Z,PT17M16S,UCwn96A46mCiH1caoMhWfyBQ,Phim ngắn chiếc vòng bí ẩn | Phim ngắn hồi hộp gây cấn giật gân | Đỗ Đạt Official,"['đạt đỗ', 'đỗ đạt', 'đạt đỗ official', 'đỗ đạt official', 'đỗ đạt official mẹ kế', 'Nhà có chị mới hiểu', 'chuyện trượt tốt nghiệp', 'trượt tốt nghiệp', 'đỗ đạt tiktok', 'đạt đỗ tiktok', 'tik tok', 'tiktok', 'đỗ đạt mẹ kế độc ác', 'phim', 'phim ngắn', 'Chiếc vòng bí ẩn']",2310000,16394029,59310,2058,49,19,1
lITayzbNZS8,2023-03-02T09:30:18Z,PT59S,UCp6PchFsCg582xw6gEjpzVA,Bò tuột dây thừng lao ra đường húc trúng cụ già bất tỉnh - PLO #shorts,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'Phap Luat', 'Bao Phap Luat TPHCM', 'Truyen hinh bao Phap Luat TPHCM', 'pháp luật', 'pháp luật tphcm', 'báo pháp luật tphcm', 'tin tức mới nhất', 'tin nóng 24h', 'tin nhanh mới nhất', 'tin an ninh trật tự', 'tin an ninh', 'tin tức Việt Nam', 'an ninh trật tự', 'tin tức', 'tin tức 24h', 'tin mới nhất']",1070000,2790128,12020,1,63,16,0
JSnBmvHQzHc,2023-06-12T02:30:10Z,PT8M2S,UCp6PchFsCg582xw6gEjpzVA,Cập nhật mới nhất vụ tấn công trụ sở công an xã ở Đắk Lắk: Đã bắt giữ 22 đối tượng | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'Phap Luat', 'Bao Phap Luat TPHCM', 'Truyen hinh bao Phap Luat TPHCM', 'pháp luật', 'pháp luật tphcm', 'báo pháp luật tphcm', 'tin tức mới nhất', 'tin nóng 24h', 'tin nhanh mới nhất', 'tin an ninh trật tự', 'tin an ninh', 'tin tức Việt Nam', 'an ninh trật tự', 'tin tức', 'tin tức 24h', 'tin mới nhất', 'bắt giữa 22 đối tượng ở đắk lắk', 'nổ súng ở đắk lắk', 'vụ nổ súng ở đắk lắk', 'đắk lắk', 'tấn công trụ sở công an đắk lắk']",1070000,931589,4574,0,92,23,0
C84YFwFj-Hk,2023-10-21T12:37:05Z,PT8M3S,UCp6PchFsCg582xw6gEjpzVA,Công an khám xét căn hộ triệu đô của Ngọc Trinh sau khi bị bắt tạm giam | Tin nhanh,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi', 'tin moi nhat', 'Truyen hinh bao Phap Luat TP.HCM', 'tin nhanh plo', 'tin tức online', 'tin tức trong ngày', 'tin tức 24h', 'ngọc trinh', 'người mẫu ngọc trinh', 'bắt ngọc trinh', 'bắt người mẫu ngọc trinh', 'ngọc trinh bị phạt', 'ngọc trinh lái mô tô', 'ngọc trinh lái mô tô bị phạt', 'ngọc trinh lái mô tô thả hai tay', 'ngọc trinh thả hai tay chạy mô tô', 'căn cứ bắt tạm giam ngọc trinh']",1070000,660896,4577,0,98,20,0
LFtfug2AhD4,2023-06-08T05:30:09Z,PT9M39S,UCp6PchFsCg582xw6gEjpzVA,Các tình huống pháp lý trong vụ người nhà tranh chấp tài sản của cố NSƯT Vũ Linh - PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'Phap Luat', 'Bao Phap Luat TPHCM', 'Truyen hinh bao Phap Luat TPHCM', 'pháp luật', 'pháp luật tphcm', 'báo pháp luật tphcm', 'tin tức mới nhất', 'tin nóng 24h', 'tin nhanh mới nhất', 'tin an ninh trật tự', 'tin an ninh', 'tin tức Việt Nam', 'an ninh trật tự', 'tin tức', 'tin tức 24h', 'tin mới nhất']",1070000,626932,3770,0,63,20,0
BG8zl0lWJQE,2023-06-11T08:00:20Z,PT17M13S,UCp6PchFsCg582xw6gEjpzVA,Tình huống pháp lý vụ tranh chấp tài sản của NSUT Vũ Linh | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi', 'tin moi nhat', 'thong tin moi nhat', 'tin nong trong ngay', 'Truyen hinh bao Phap Luat TP.HCM', 'ông hoàng cải lương', 'ngôi sao cải lương', 'nghệ sĩ vũ linh', 'tranh chấp tài sản', 'tranh chấp thừa kế', 'quyền thừa kế', 'tài sản của vũ linh', 'dam tang vu linh', 'vũ linh qua đời', 'con gái Vũ Linh', 'con ruột nghệ sĩ Vũ Linh', 'Hồng Loan', 'nghệ sĩ Hồng Loan', 'Hồng Phượng', 'Vũ Luân']",1070000,547462,3682,0,96,15,0
3EoScEUNQMk,2023-05-04T08:00:08Z,PT10M34S,UCp6PchFsCg582xw6gEjpzVA,Em trai và cháu ruột Châu Phát Lai Em đã kế thừa “di sản tội lỗi” ra sao? | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi nhat', 'Truyen hinh bao Phap Luat TP.HCM', 'trùm giang hồ năm cam', 'trum giang ho nam cam', 'hải bánh', 'hai banh', 'dung hà', 'dung ha', 'năm cam', 'nam cam', 'bảo kê nhà hàng', 'bao ke nha hang', 'bảo kê khách sạn', 'giang hồ cộm cán', 'đàn em năm cam', 'án tử', 'an tu', 'châu phát ti', 'chau phat ti', 'châu phát tuấn', 'châu phát hùng', 'chau phat hung', 'bảo kê chợ cá', 'bao ke cho ca']",1070000,529119,2383,0,99,20,0
BB79Hl0_vHg,2023-10-27T11:00:08Z,PT14M15S,UCp6PchFsCg582xw6gEjpzVA,Đêm cuối cùng của Năm Cam: Điều chưa tiết lộ trước khi ra pháp trường  | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi', 'tin moi nhat', 'thong tin moi nhat', 'Truyen hinh bao Phap Luat TP.HCM', 'tin nóng', 'tin nóng PLO', 'hành trình phá án', 'hồ sơ vụ án', 'hồ sơ vụ án năm 2023', 'hành trình phá án 2023', 'tin nóng an ninh trật tự', 'ngày đền tội của năm cam', 'thi hành án tử đối với năm cam', 'trộm xác năm cam', 'thi hành án tử năm cam', 'ông trùm năm cam bị thi hành án tử', 'ông trùm của những ông trùm']",1070000,463068,3096,0,105,17,0
G03-GWwg-GQ,2023-09-09T02:00:05Z,PT13M50S,UCp6PchFsCg582xw6gEjpzVA,Trước giờ ‘hành quyết’: Bí mật về điếu thuốc cuối cùng của tử tù Nguyễn Hải Dương  | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi', 'tin moi nhat', 'thong tin moi nhat', 'tin nong trong ngay', 'Truyen hinh bao Phap Luat TP.HCM', 'tu tu vu van tien', 'thảm án bình phước', 'thi hành án tử hình đối với nguyễn hải dương', 'bữa cơm cuối cùng của tử tù', 'thảm sát bình phước', 'nguyễn hải dương', 'vũ văn tiến', 'giết cả nhà người yêu cũ ở bình phước', 'tử tù nguyễn hải duong', 'tu tu nguyen hai duong', 'bua com cuoi cung']",1070000,438318,2806,0,99,19,0
4AvM8OeWr_k,2023-06-19T04:00:09Z,PT15M50S,UCp6PchFsCg582xw6gEjpzVA,Lý do con gái cố NSUT Vũ Linh đuổi mẹ con Hồng Phượng ra khỏi nhà là gì? | PLO,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'Phap Luat', 'Bao Phap Luat TPHCM', 'Truyen hinh bao Phap Luat TPHCM', 'pháp luật', 'pháp luật tphcm', 'báo pháp luật tphcm', 'tin tức mới nhất', 'tin nóng 24h', 'tin nhanh mới nhất', 'tin an ninh trật tự', 'tin an ninh', 'tin tức Việt Nam', 'an ninh trật tự', 'tin tức', 'tin tức 24h', 'tin mới nhất', 'ông hoàng cải lương', 'ong hoang cai luong', 'ngôi sao cải lương', 'ngoi sao cai luong', 'nghệ sĩ vũ linh', 'tranh chấp tài sản', 'tranh chap tai san', 'tranh chấp thừa kế']",1070000,420290,2421,0,95,20,0
GU-m7-AYKlg,2023-11-16T04:00:08Z,PT9M5S,UCp6PchFsCg582xw6gEjpzVA,Công an tìm thấy gì khi khám nhà ông Lưu Bình Nhưỡng? | Tin nhanh,"['Bao Phap Luat', 'PLO', 'Phap Luat TP.HCM', 'tin tuc', 'news', 'thoi su moi nhat', 'Phap Luat', 'Bao Phap Luat TP.HCM', 'thong tin moi', 'tin moi nhat', 'thong tin moi nhat', 'Truyen hinh bao Phap Luat TP.HCM', 'vụ án', 'vụ án mới nhất', 'htpa', 'hành trình phá án 2023', 'hồ sơ vụ án', 'trùm bảo kê thái bình', 'lưu bình nhưỡng', 'bắt ông lưu bình nhưỡng', 'đại biểu quốc hội lưu bình nhưỡng', 'khởi tố bắt tạm giam ông lưu bình nhưỡng', 'ông lưu bình nhưỡng cưỡng đoạt tài sản', 'khám nhà ông lưu bình nhưỡng']",1070000,392885,3203,0,95,15,1
OcADLRh8lVk,2019-05-01T08:00:05Z,PT4M29S,UC2Lgi2uPsOcCVF3imz7l2mg,"Thót tim màn trốn phụ huynh, dẫn bạn gái về nhà | NHỮNG CÔ NÀNG ĐỘC THÂN LÀM MẸ - Tập 36","['vie giai tri', 'giai tri tv', 'nhung co nang doc than lam me', 'phim viet', 'phim truyen hinh', 'phim hot', 'phim noi bat', 'phim gia dinh', 'phim viet nam', 'truyen hinh', 'doc than', 'phu nu', 'lam me', 'phi thanh van', 'huy khanh', 'elly tran']",2680000,80613757,142202,1791,44,22,1
5MzfUwXwY2Y,2021-02-12T15:10:35Z,PT7M21S,UC2Lgi2uPsOcCVF3imz7l2mg,Hiền Hồ - Quân AP khiến khán giả ngất lịm với Bông Hoa Đẹp Nhất và Gặp Nhưng Không Ở Lại | SÓNG 21,"['vie giai tri', 'giai tri tv', 'sóng 21', 'song 21', 'sóng xuân', 'ca nhạc tết', 'ca nhac tet', 'nhạc tết', 'nhạc tết 2021', 'chương trình ca nhạc tết', 'tết 2021', 'lan ngọc', 'trấn thành', 'thuý ngân', 'hài tết 2021', 'hài tết mới nhất', 'erik', 'đức phúc', 'JACK', 'j97', 'min', 'amee', 'rap việt', 'dế choắt', 'wowy', 'justatee', 'châu bùi', 'hoài linh', 'hiền hồ', 'phan mạnh quỳnh', 'Lê Hiếu', 'miu lê', 'hoàng dũng', 'bảo anh', 'hoàng thùy linh', 'NSND Hồng Vân', 'Hứa Minh Đạt', 'puka', 'Huỳnh Lập', 'Duy Khánh', 'Quân A.P', 'Dalab', 'Sunny Hạ Linh']",2680000,33550215,110298,4234,93,24,1
zXHQX-x3tqA,2019-04-26T14:28:46Z,PT1H50M40S,UC2Lgi2uPsOcCVF3imz7l2mg,"#3 Anh ơi ở lại, anh là chàng thị vệ của riêng em | NGƯỜI ẤY LÀ AI? - Mùa 2","['vie giai tri', 'giai tri tv', 'nguoi ay la ai', 'nguoi ay la ai mua 2', 'nguoi ay la ai mua 2 tap 3', 'truyen hinh', 'gameshow', 'tvshow', 'show hot', 'show noi bat', 'show truyen hinh', 'nguoi ay la ai gameshow', 'show 2019', 'huong giang', 'tran thanh', 'mac van khoa', 'duong lam', 'hương giang', 'trấn thành', 'mạc văn khoa', 'dương lâm', 'á hậu thùy dung', 'a hau thuy dung', 'lgbt', 'cong dong lgbt', 'tinh yeu', 'anh oi o lai', 'anh ơi ở lại', 'chipu', 'tam cam', 'dung yeu nua em met roi', 'đừng yêu nữa em mệt rồi']",2680000,14844218,58498,6887,98,21,1
gEpNK80_ccw,2020-06-12T14:00:13Z,PT2H26M8S,UC2Lgi2uPsOcCVF3imz7l2mg,"#6 Đà Lạt có anh không xa, chỉ là tình yêu chúng ta có vượt qua khoảng cách | NGƯỜI ẤY LÀ AI - MÙA 3","['vie giai tri', 'giai tri tv', 'người ấy là ai', 'nguoi ay la ai', 'người ấy là ai mùa 3', 'nguoi ay la ai mua 3', 'trấn thành', 'hương giang', 'huong giang', 'adodda', 'khả như', 'ninh dương lan ngọc', 'bb tran', 'come out', 'bạn muốn hẹn hò', 'lgbt', 'denis đặng', 'duc phuc', 'erik', 'lukkade', 'lukkade huong giang', 'hen hò', 'bích phương', 'một cú lừa', 'cung đàn vỡ đôi', 'chipu', 'mình hằng', 'khả ngân', 'jun phạm', 'đây là một bài hát vui', 'người ấy là ai tập 6', 'nguoi ai la ai tap 6', 'người ấy là ai 6', 'tập 6 người ấy là ai']",2680000,14691694,99865,10519,104,26,1
Q1cQcwSHAj8,2019-04-19T14:28:45Z,PT1H46M49S,UC2Lgi2uPsOcCVF3imz7l2mg,#2 Đơn thân va phải độc thân: bước tiếp với anh là điều em chọn | NGƯỜI ẤY LÀ AI? - Mùa 2,"['người ấy là ai mùa 2 tập 2', 'người ấy là ai', 'vie giai tri', 'giai tri tv', 'người ấy là ai phần 2 tập 2', 'người ấy là ai tập 2 mùa 2', 'người ấy là ai hương giang', 'tập 2 người ấy là ai', 'full tập 2 người ấy là ai', 'người ấy là ai mùa 2 tập 2 full', 'huong giang', 'hương giang', 'nguoi ay la ai', 'người ấy là ai 2019', 'trấn thành', 'anh đức', 'hứa minh đạt', 'lâm vỹ dạ', 'hứa minh đạt và lâm vỹ dạ', 'đồng tính', 'show truyen hinh', 'người ấy là ai mùa 2', 'tran thanh', 'single mom', 'mẹ đơn thân', 'htv2channel']",2680000,14577865,67147,7967,111,23,1
w3LgS4PXZXQ,2019-04-12T14:28:41Z,PT1H51M22S,UC2Lgi2uPsOcCVF3imz7l2mg,#1 Chủ tịch tung thính và cái kết chốt hạ đầy bất ngờ | NGƯỜI ẤY LÀ AI? - Mùa 2,"['người ấy là ai tập 1 mua 2', 'lukkade', 'người ấy là ai', 'chuong trinh nguoi ay la ai', 'tap 1 mua 2', 'tập 1 người ấy là ai', 'nguoi ay la ai mua 2 tap 1', 'chương trình người ấy là ai', 'vie giai tri', 'chủ tịch', 'giai tri tv', 'nguoi ay la ai', 'nguoi ay la ai tap 1', 'show việt', 'độc thân', 'đã có chủ', 'hương giang', 'huong giang', 'LGBT', 'mai tien dung', 'mai tiến dung', 'mc trấn thành', 'tóc tiên', 'toc tien', 'tran thanh', 'truyen hinh', 'htv2channel', 'shopee', 'chu tich', 'chủ tịch và cái kết', 'boy with luv']",2680000,13938865,70731,7711,102,21,1
5wA7wTxWO4E,2020-05-29T14:00:12Z,PT2H31M36S,UC2Lgi2uPsOcCVF3imz7l2mg,"#4 Người yêu cũ làm em tổn thương vì phản bội, đừng trách mình vì đã có anh| NGƯỜI ẤY LÀ AI - MÙA 3","['vie giai tri', 'giai tri tv', 'người ấy là ai', 'nguoi ay la ai', 'người ấy là ai mùa 3', 'nguoi ay la ai mua 3', 'trấn thành', 'hương giang', 'huong giang', 'adodda', 'thuận nguyễn', 'trinh thang binh', 'trịnh thăng bình', 'kha nhu', 'khả như', 'ninh duong lan ngoc', 'ninh dương lan ngọc', 'bb tran', 'bb trần', 'come out', 'lgbt', 'denis đặng', 'tóc tiên', 'huynh lap', 'ngọc trinh', 'duc phuc', 'erik', 'lukkade', 'lukkade huong giang', 'hen hò', 'hòa minzy', 'anh đức', 'trường giang', 'không thể cùng nhau suốt kiếp', 'bảo anh']",2680000,11637076,74945,8105,91,25,1
8mItWIx3cs0,2020-05-22T14:00:11Z,PT2H43S,UC2Lgi2uPsOcCVF3imz7l2mg,"#3 Đàn ông dở nhất là phản bội, còn em không sai khi loại bỏ cơ hội cho anh | NGƯỜI ẤY LÀ AI - MÙA 3","['vie giai tri', 'giai tri tv', 'người ấy là ai', 'người ấy là ai mùa 3', 'nguoi ay la ai mua 3', 'tran thanh', 'trấn thành', 'hương giang', 'huong giang', 'adodda', 'thuận nguyễn', 'trinh thang binh', 'kha nhu', 'khả như', 'ninh duong lan ngoc', 'ninh dương lan ngọc', 'bb tran', 'bb trần', 'come out', 'bạn muốn hẹn hò', 'lgbt', 'tóc tiên', 'huynh lap', 'ngọc trinh', 'duc phuc', 'erik', 'lukkade', 'lukkade huong giang', 'hen hò', 'hòa minzy', 'anh đức', 'trường giang', 'anh tú', 'bích phương', 'không thể cùng nhau suốt kiếp hoà minzy']",2680000,10766336,67021,7397,92,27,1
Emn5Eg7vW6w,2020-06-19T14:00:13Z,PT2H31M33S,UC2Lgi2uPsOcCVF3imz7l2mg,"#7 Yêu em bằng trái tim chân thật, chỉ tiếc rằng sự thật khiến mình chia xa | NGƯỜI ẤY LÀ AI - MÙA 3","['vie giai tri', 'giai tri tv', 'người ấy là ai', 'nguoi ay la ai', 'người ấy là ai mùa 3', 'nguoi ay la ai mua 3', 'trấn thành', 'hương giang', 'huong giang', 'adodda', 'khả như', 'ninh duong lan ngoc', 'ninh dương lan ngọc', 'bb tran', 'come out', 'bạn muốn hẹn hò', 'lgbt', 'denis đặng', 'ngọc trinh', 'duc phuc', 'erik', 'lukkade', 'hen hò', 'bích phương', 'một cú lừa', 'cung đàn vỡ đôi', 'chipu', 'mình hằng', 'khả ngân', 'hòa minzy', 'quang trung', 'khả', 'trọng hiếu', 'người ấy là ai tập 7', 'nguoi ay la ai tap 7', 'tập 7 người ấy là ai']",2680000,10499629,69942,8126,101,25,1
QpWE0MgenuQ,2020-06-26T14:00:12Z,PT2H20M46S,UC2Lgi2uPsOcCVF3imz7l2mg,"#8 Yêu thì yêu em không ngần ngại, cô gái ngày xưa không khờ dại nữa rồi| NGƯỜI ẤY LÀ AI - MÙA 3","['vie giai tri', 'giai tri tv', 'người ấy là ai', 'nguoi ay la ai', 'người ấy là ai mùa 3', 'nguoi ay la ai mua 3', 'trấn thành', 'hương giang', 'huong giang', 'adodda', 'come out', 'bạn muốn hẹn hò', 'lgbt', 'denis đặng', 'duc phuc', 'erik', 'lukkade', 'lukkade huong giang', 'hen hò', 'bích phương', 'cung đàn vỡ đôi', 'chipu', 'jun phạm', 'chạy đi chờ chi', 'quang trung', 'gạo nếp gạo tẻ', 'thúy ngân', 'gil lê', 'chi pu', 'huỳnh lập', 'chị cano', 'lan phương', 'hoàng thùy linh', 'người ấy là ai tập 8', 'tập 8 người ấy là ai']",2680000,10409616,59201,6498,97,24,1
tV8Ao35kt8E,2022-11-14T11:07:16Z,PT35S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Gôm nam châm và bút độc lạ 🤪 #shorts #viral #diy #fun #tiktok #fyp #study #handmade,"['châu khả di', 'tiktok châu khả di', 'châu khả di bullet journal', 'châu khả di trang trí sổ', 'bullet journal', 'trang trí sổ', 'trang trí sổ tay', 'cách trang trí sổ tay', 'bullet journal setup', 'bullet journal ideas', 'how to bullet journal', 'cách trang trí sổ', 'trang trí sổ bằng sticker', 'trang trí sổ tay đơn giản', 'bullet journal đơn giản', 'cách làm bullet journal', 'plan with me', 'trang trí sổ tiktok', 'bullet journal tiktok', 'tiktok trang trí sổ', 'decor notebook', 'chau kha di', 'châu khả di tiktok']",512000,18123400,281305,341,88,18,1
aaHN634qRHY,2022-03-21T04:57:55Z,PT38S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Khám Phá Hạt Đậu Ma Thuật #shorts #diy #handmade #study #studywithme ##viral #review,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay']",512000,17948943,493531,1377,69,15,1
NpgbVy7TcGg,2022-03-27T03:10:32Z,PT50S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Ôn Lại Tuổi Thơ Với Hạt Nhựa Thần Kỳ #shorts #diy #handmade #studywithme #fun #viral,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay']",512000,12231730,381821,768,69,17,1
a45yzvvBU9g,2022-09-27T11:07:16Z,PT31S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Hú hồn làm theo mẹo trên mạng #shorts #diy #viral #fun #study #fyp #handmade #tiktok,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'bàn học', 'set up bàn học trong mơ', 'trang trí bàn học', 'desk decor', 'trang trí bàn học có kệ', 'setup bàn học', 'setup bàn làm việc']",512000,12159053,244674,387,93,17,1
9ovkM69FLbg,2023-01-14T12:35:47Z,PT56S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Xếp Hình Mèo Vào Lọ Trong Suốt #shorts #diy #fun #fyp #viral #tiktok #handmade #fypシ,"['châu khả di', 'tiktok châu khả di', 'châu khả di bullet journal', 'châu khả di trang trí sổ', 'bullet journal', 'trang trí sổ', 'trang trí sổ tay', 'cách trang trí sổ tay', 'bullet journal setup', 'bullet journal ideas', 'how to bullet journal', 'cách trang trí sổ', 'trang trí sổ bằng sticker', 'trang trí sổ tay đơn giản', 'bullet journal đơn giản', 'cách làm bullet journal', 'plan with me', 'trang trí sổ tiktok', 'bullet journal tiktok', 'tiktok trang trí sổ', 'decor notebook', 'chau kha di', 'châu khả di tiktok']",512000,10501879,222170,1040,88,17,1
AHXbneHWbJc,2022-02-03T04:56:43Z,PT52S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Dán Màn Hình Paperlike Cho iPad #shorts #apple #iPad #accessories #review,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",512000,8604944,290054,257,78,13,1
j--WVIiWHOc,2022-01-30T04:33:56Z,PT44S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Tô Tranh In Trên Giấy 300gsm #shorts #coloring,"['Dụng cụ làm bullet journal', 'Trang trí sổ', 'Hướng dẫn', 'Tổng Hợp TikTok', 'Bullet Journal', 'Stationery Haul', 'dụng cụ trang trí', 'trang trí sổ tay', 'cách trang trí sổ tay', 'mẹo trang trí sổ tay', 'plan with me', 'tiktok Châu Khả Di', 'Châu Khả Di trang trí sổ', 'trang trí sổ', 'trang tri so', 'Châu Khả Di', 'ChauKhaDi', 'Châu Khả Di BulletJournal', 'hướng dẫn trang trí sổ', 'sổ tay', 'sổ mini', 'hướng dẫn làm sổ mini', 'review sổ']",512000,6599200,224365,800,78,10,0
OPp-PxpUmz8,2023-02-13T11:45:12Z,PT44S,UCOOnw7df5NTnYk5Rjb5Gl1Q,Chaukhadi2107 | Bút Ngòi Vuông Quái Dị 😱 #shorts #viral #tiktok #foryou #cute #fun #diy #fyp #study,"['châu khả di', 'tiktok châu khả di', 'châu khả di bullet journal', 'châu khả di trang trí sổ', 'bullet journal', 'trang trí sổ', 'trang trí sổ tay', 'cách trang trí sổ tay', 'bullet journal setup', 'bullet journal ideas', 'how to bullet journal', 'cách trang trí sổ', 'trang trí sổ bằng sticker', 'trang trí sổ tay đơn giản', 'bullet journal đơn giản', 'plan with me', 'trang trí sổ tiktok', 'bullet journal tiktok', 'tiktok trang trí sổ', 'decor notebook', 'chau kha di', 'châu khả di tiktok', 'bút ngòi vuông']",512000,6198620,114602,210,87,17,0
